CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15314.0,198,24,327.97,1,Dormant Customers
15315.0,63,38,551.54,3,One-Time Big Spenders
15316.0,326,1,165.0,2,New Customers
15318.0,3,33,312.62,0,Loyal Customers
15319.0,283,16,204.5,2,New Customers
15320.0,43,36,267.13,0,Loyal Customers
15321.0,48,106,2650.73,3,One-Time Big Spenders
15322.0,63,49,602.97,3,One-Time Big Spenders
15325.0,103,49,162.29,3,One-Time Big Spenders
15326.0,333,29,311.71,2,New Customers
15327.0,52,10,208.75,3,One-Time Big Spenders
15329.0,34,62,1005.5,0,Loyal Customers
15330.0,31,13,714.96,0,Loyal Customers
15332.0,365,35,1661.06,2,New Customers
15333.0,207,16,1028.56,1,Dormant Customers
15334.0,156,99,351.67,1,Dormant Customers
15335.0,53,36,173.97,3,One-Time Big Spenders
15339.0,65,88,557.57,3,One-Time Big Spenders
15341.0,80,17,2020.52,3,One-Time Big Spenders
15342.0,115,26,391.76,3,One-Time Big Spenders
15343.0,86,21,364.5,3,One-Time Big Spenders
15344.0,0,32,476.58,0,Loyal Customers
15345.0,34,23,367.69,0,Loyal Customers
15346.0,332,17,252.42000000000002,2,New Customers
15347.0,365,5,201.60000000000002,2,New Customers
15348.0,71,9,158.04,3,One-Time Big Spenders
15349.0,157,72,473.81,1,Dormant Customers
15350.0,372,5,115.65,2,New Customers
15351.0,11,233,1862.14,0,Loyal Customers
15353.0,254,63,777.02,2,New Customers
15355.0,28,14,277.05,0,Loyal Customers
15356.0,30,519,2766.5,0,Loyal Customers
15358.0,4,561,8234.8,0,Loyal Customers
15360.0,39,13,427.93,0,Loyal Customers
15361.0,361,7,418.92,2,New Customers
15363.0,240,17,318.05,1,Dormant Customers
15364.0,95,29,913.19,3,One-Time Big Spenders
15365.0,25,151,1330.45,0,Loyal Customers
15366.0,74,44,602.51,3,One-Time Big Spenders
15367.0,56,96,1867.69,3,One-Time Big Spenders
15368.0,20,4,446.94000000000005,0,Loyal Customers
15369.0,143,1,-1592.49,1,Dormant Customers
15370.0,40,95,2360.55,0,Loyal Customers
15372.0,136,27,2007.3999999999999,1,Dormant Customers
15373.0,7,137,2213.11,0,Loyal Customers
15374.0,128,3,168.0,3,One-Time Big Spenders
15376.0,39,117,1233.3600000000001,0,Loyal Customers
15379.0,168,196,3631.8900000000003,1,Dormant Customers
15380.0,8,37,1682.3600000000001,0,Loyal Customers
15381.0,213,8,596.85,1,Dormant Customers
15382.0,14,306,5927.86,0,Loyal Customers
15384.0,169,43,635.76,1,Dormant Customers
15385.0,39,12,316.88,0,Loyal Customers
15386.0,185,31,394.14,1,Dormant Customers
15388.0,269,10,140.54,2,New Customers
15389.0,171,1,500.0,1,Dormant Customers
15392.0,4,85,1515.73,0,Loyal Customers
15393.0,15,12,231.86,0,Loyal Customers
15394.0,9,85,2183.54,0,Loyal Customers
15395.0,325,7,107.45,2,New Customers
15396.0,112,14,288.18,3,One-Time Big Spenders
15397.0,289,6,94.0,2,New Customers
15398.0,15,74,1339.63,0,Loyal Customers
15399.0,0,50,815.77,0,Loyal Customers
15400.0,91,13,666.7,3,One-Time Big Spenders
15402.0,148,42,626.77,1,Dormant Customers
15405.0,188,8,349.1,1,Dormant Customers
15406.0,17,58,426.61,0,Loyal Customers
15407.0,33,153,1056.44,0,Loyal Customers
15408.0,263,34,267.18,2,New Customers
15410.0,83,122,3450.84,3,One-Time Big Spenders
15411.0,25,100,1346.38,0,Loyal Customers
15412.0,170,10,190.53,1,Dormant Customers
15414.0,9,39,774.9000000000001,0,Loyal Customers
15415.0,312,48,572.8100000000001,2,New Customers
15416.0,64,193,3974.37,3,One-Time Big Spenders
15417.0,84,28,508.8,3,One-Time Big Spenders
15419.0,24,8,135.86,0,Loyal Customers
15421.0,58,53,950.36,3,One-Time Big Spenders
15422.0,322,6,97.7,2,New Customers
15423.0,37,2,43.5,0,Loyal Customers
15424.0,253,17,383.34,2,New Customers
15426.0,18,300,1429.9,0,Loyal Customers
15427.0,32,306,1483.14,0,Loyal Customers
15428.0,14,6,93.78,0,Loyal Customers
15429.0,26,83,364.90000000000003,0,Loyal Customers
15432.0,22,10,171.19,0,Loyal Customers
15433.0,78,53,417.87,3,One-Time Big Spenders
15434.0,7,59,997.48,0,Loyal Customers
15435.0,21,29,149.29,0,Loyal Customers
15436.0,11,329,1122.53,0,Loyal Customers
15437.0,261,45,200.16,2,New Customers
15438.0,130,25,156.57999999999998,3,One-Time Big Spenders
15440.0,54,62,383.68,3,One-Time Big Spenders
15442.0,248,2,594.0,2,New Customers
15443.0,1,385,3212.16,0,Loyal Customers
15444.0,8,219,1418.26,0,Loyal Customers
15445.0,263,5,113.5,2,New Customers
15447.0,330,9,155.17,2,New Customers
15448.0,312,28,494.64,2,New Customers
15449.0,25,62,971.22,0,Loyal Customers
15450.0,29,30,429.84,0,Loyal Customers
15452.0,29,58,538.73,0,Loyal Customers
15453.0,1,286,1388.37,0,Loyal Customers
15454.0,361,25,179.1,2,New Customers
15456.0,282,60,447.22,2,New Customers
15457.0,261,58,237.07,2,New Customers
15458.0,24,7,161.64,0,Loyal Customers
15460.0,353,58,216.76,2,New Customers
15462.0,93,11,234.6,3,One-Time Big Spenders
15463.0,28,7,126.14,0,Loyal Customers
15464.0,337,157,1048.85,2,New Customers
15465.0,19,104,6945.0199999999995,0,Loyal Customers
15466.0,84,57,334.53,3,One-Time Big Spenders
15467.0,8,53,511.88,0,Loyal Customers
15468.0,34,29,438.46,0,Loyal Customers
15469.0,42,27,504.5,0,Loyal Customers
15471.0,1,77,469.48,0,Loyal Customers
15472.0,112,76,371.56,3,One-Time Big Spenders
15473.0,13,14,1465.2,0,Loyal Customers
15475.0,76,29,454.10999999999996,3,One-Time Big Spenders
15478.0,39,46,1441.42,0,Loyal Customers
15480.0,115,45,905.5,3,One-Time Big Spenders
15482.0,15,127,6568.72,0,Loyal Customers
15483.0,160,88,233.81,1,Dormant Customers
15484.0,0,189,3563.11,0,Loyal Customers
15485.0,29,86,2575.0,0,Loyal Customers
15488.0,92,2,91.32000000000001,3,One-Time Big Spenders
15489.0,22,55,1090.03,0,Loyal Customers
15491.0,94,155,3090.85,3,One-Time Big Spenders
15492.0,27,35,659.4599999999999,0,Loyal Customers
15493.0,32,299,1967.25,0,Loyal Customers
15494.0,20,125,1299.23,0,Loyal Customers
15497.0,17,16,1259.7,0,Loyal Customers
15498.0,0,523,12396.46,0,Loyal Customers
15500.0,7,68,1131.56,0,Loyal Customers
15502.0,15,252,5541.46,0,Loyal Customers
15503.0,362,70,147.09,2,New Customers
15504.0,80,13,52.83,3,One-Time Big Spenders
15505.0,52,99,3497.14,3,One-Time Big Spenders
15506.0,22,164,979.26,0,Loyal Customers
15507.0,171,46,492.36,1,Dormant Customers
15508.0,188,92,1000.27,1,Dormant Customers
15510.0,330,1,250.0,2,New Customers
15511.0,11,160,909.23,0,Loyal Customers
15512.0,155,7,121.0,1,Dormant Customers
15513.0,30,314,14520.08,0,Loyal Customers
15514.0,11,218,2963.19,0,Loyal Customers
15516.0,44,15,62.43,0,Loyal Customers
15517.0,232,27,267.03,1,Dormant Customers
15518.0,63,220,1911.89,3,One-Time Big Spenders
15520.0,1,18,343.5,0,Loyal Customers
15521.0,35,200,2574.65,0,Loyal Customers
15522.0,32,57,398.84,0,Loyal Customers
15523.0,83,10,412.01000000000005,3,One-Time Big Spenders
15524.0,24,1,440.0,0,Loyal Customers
15525.0,1,180,811.02,0,Loyal Customers
15526.0,32,4,148.44,0,Loyal Customers
15527.0,18,166,2348.82,0,Loyal Customers
15528.0,253,26,229.33,2,New Customers
15529.0,22,674,3967.78,0,Loyal Customers
15530.0,21,108,1502.35,0,Loyal Customers
15531.0,7,228,2007.44,0,Loyal Customers
15532.0,24,263,1517.08,0,Loyal Customers
15533.0,18,86,746.92,0,Loyal Customers
15535.0,172,78,459.9,1,Dormant Customers
15537.0,162,24,110.92,1,Dormant Customers
15539.0,6,41,538.46,0,Loyal Customers
15540.0,10,15,213.3,0,Loyal Customers
15541.0,113,29,85.13000000000001,3,One-Time Big Spenders
15543.0,287,28,127.86,2,New Customers
15544.0,8,261,3542.51,0,Loyal Customers
15545.0,53,81,292.71999999999997,3,One-Time Big Spenders
15547.0,6,702,4954.84,0,Loyal Customers
15549.0,76,116,1655.76,3,One-Time Big Spenders
15550.0,3,61,575.63,0,Loyal Customers
15551.0,36,29,436.06,0,Loyal Customers
15552.0,216,17,90.12,1,Dormant Customers
15553.0,59,56,437.23,3,One-Time Big Spenders
15554.0,277,14,217.2,2,New Customers
15555.0,11,925,4758.2,0,Loyal Customers
15556.0,23,31,279.77,0,Loyal Customers
15557.0,28,20,473.65000000000003,0,Loyal Customers
15561.0,11,31,722.74,0,Loyal Customers
15562.0,351,1,134.55,2,New Customers
15563.0,8,117,1319.69,0,Loyal Customers
15565.0,49,8,173.16,3,One-Time Big Spenders
15567.0,18,7,186.01,0,Loyal Customers
15568.0,2,53,758.29,0,Loyal Customers
15569.0,103,31,1375.71,3,One-Time Big Spenders
15570.0,6,330,4109.97,0,Loyal Customers
15571.0,11,57,650.4300000000001,0,Loyal Customers
15572.0,4,215,2552.86,0,Loyal Customers
15573.0,31,104,607.45,0,Loyal Customers
15574.0,177,168,702.25,1,Dormant Customers
15576.0,37,45,940.6700000000001,0,Loyal Customers
15577.0,150,39,258.88,1,Dormant Customers
15578.0,161,13,127.1,1,Dormant Customers
15579.0,68,51,348.6,3,One-Time Big Spenders
15581.0,120,151,3429.9700000000003,3,One-Time Big Spenders
15582.0,24,44,682.9100000000001,0,Loyal Customers
15584.0,23,125,722.61,0,Loyal Customers
15585.0,176,31,455.3,1,Dormant Customers
15587.0,49,9,913.6800000000001,3,One-Time Big Spenders
15589.0,252,30,456.58,2,New Customers
15590.0,288,1,-30.19,2,New Customers
15592.0,46,24,388.58,0,Loyal Customers
15593.0,70,5,199.8,3,One-Time Big Spenders
15594.0,15,104,1767.53,0,Loyal Customers
15596.0,100,84,1343.34,3,One-Time Big Spenders
15597.0,29,23,315.71999999999997,0,Loyal Customers
15598.0,34,16,235.68,0,Loyal Customers
15599.0,26,52,761.74,0,Loyal Customers
15601.0,10,414,6745.36,0,Loyal Customers
15602.0,7,54,1083.63,0,Loyal Customers
15603.0,78,2,48.480000000000004,3,One-Time Big Spenders
15604.0,51,17,216.39,3,One-Time Big Spenders
15605.0,35,67,1198.23,0,Loyal Customers
15606.0,56,91,2422.64,3,One-Time Big Spenders
15607.0,336,13,104.76,2,New Customers
15608.0,27,60,1093.68,0,Loyal Customers
15609.0,182,18,270.03000000000003,1,Dormant Customers
15610.0,51,6,112.46000000000001,3,One-Time Big Spenders
15611.0,9,45,1568.39,0,Loyal Customers
15612.0,35,6,195.15,0,Loyal Customers
15615.0,9,429,10360.04,0,Loyal Customers
15618.0,32,49,747.031,0,Loyal Customers
15619.0,10,3,336.40000000000003,0,Loyal Customers
15620.0,49,104,1524.4,3,One-Time Big Spenders
15621.0,3,18,1158.77,0,Loyal Customers
15622.0,2,214,3224.53,0,Loyal Customers
15623.0,140,19,301.03,1,Dormant Customers
15624.0,116,34,588.13,3,One-Time Big Spenders
15625.0,99,68,1504.56,3,One-Time Big Spenders
15626.0,74,49,675.8,3,One-Time Big Spenders
15628.0,4,157,2865.64,0,Loyal Customers
15630.0,44,61,1180.4,0,Loyal Customers
15632.0,15,177,3147.31,0,Loyal Customers
15634.0,16,15,243.55,0,Loyal Customers
15636.0,89,25,724.76,3,One-Time Big Spenders
15637.0,52,15,223.36,3,One-Time Big Spenders
15638.0,300,2,-94.0,2,New Customers
15639.0,133,25,425.32,1,Dormant Customers
15640.0,3,495,12433.34,0,Loyal Customers
15641.0,104,119,1887.2,3,One-Time Big Spenders
15643.0,178,36,647.4,1,Dormant Customers
15644.0,165,238,813.0,1,Dormant Customers
15645.0,18,52,612.01,0,Loyal Customers
15646.0,157,36,425.14000000000004,1,Dormant Customers
15648.0,203,28,599.9,1,Dormant Customers
15649.0,335,2,816.0,2,New Customers
15651.0,36,32,646.3,0,Loyal Customers
15652.0,90,21,337.74,3,One-Time Big Spenders
15653.0,92,6,877.4399999999999,3,One-Time Big Spenders
15654.0,8,21,922.53,0,Loyal Customers
15655.0,232,37,511.32,1,Dormant Customers
15656.0,44,47,748.5,0,Loyal Customers
15657.0,22,1,30.0,0,Loyal Customers
15658.0,189,56,958.9,1,Dormant Customers
15659.0,43,11,306.45,0,Loyal Customers
15660.0,24,94,1552.01,0,Loyal Customers
15661.0,316,5,309.8,2,New Customers
15663.0,105,9,138.14,3,One-Time Big Spenders
15664.0,50,19,358.63,3,One-Time Big Spenders
15665.0,167,116,2242.01,1,Dormant Customers
15667.0,39,13,301.32,0,Loyal Customers
15668.0,217,1,76.32000000000001,1,Dormant Customers
15669.0,39,35,677.69,0,Loyal Customers
15670.0,296,12,173.05,2,New Customers
15671.0,18,81,2635.4900000000002,0,Loyal Customers
15673.0,87,155,2881.02,3,One-Time Big Spenders
15674.0,72,135,1744.02,3,One-Time Big Spenders
15675.0,80,21,323.69,3,One-Time Big Spenders
15676.0,8,216,3324.09,0,Loyal Customers
15677.0,48,33,657.23,3,One-Time Big Spenders
15678.0,52,12,352.7,3,One-Time Big Spenders
15679.0,23,110,781.28,0,Loyal Customers
15680.0,8,78,1333.68,0,Loyal Customers
15681.0,17,67,946.36,0,Loyal Customers
15683.0,116,10,193.75,3,One-Time Big Spenders
15687.0,8,168,2981.5,0,Loyal Customers
15689.0,119,9,254.1,3,One-Time Big Spenders
15690.0,3,19,239.76,0,Loyal Customers
15691.0,251,2,136.8,2,New Customers
15692.0,27,12,191.04,0,Loyal Customers
15694.0,0,79,6423.6,0,Loyal Customers
15695.0,266,22,409.98,2,New Customers
15696.0,32,177,2644.46,0,Loyal Customers
15699.0,17,18,309.65,0,Loyal Customers
15700.0,171,89,664.03,1,Dormant Customers
15701.0,1,237,1542.14,0,Loyal Customers
15703.0,264,5,211.5,2,New Customers
15704.0,139,117,2293.62,1,Dormant Customers
15705.0,200,6,143.1,1,Dormant Customers
15706.0,59,59,1001.8100000000001,3,One-Time Big Spenders
15707.0,34,214,945.58,0,Loyal Customers
15708.0,40,297,3329.7200000000003,0,Loyal Customers
15709.0,283,6,133.25,2,New Customers
15712.0,8,53,1072.3600000000001,0,Loyal Customers
15713.0,142,20,346.75,1,Dormant Customers
15714.0,11,35,330.88,0,Loyal Customers
15716.0,145,118,1118.81,1,Dormant Customers
15717.0,233,7,150.3,1,Dormant Customers
15719.0,32,938,5043.96,0,Loyal Customers
15720.0,23,128,598.73,0,Loyal Customers
15721.0,11,91,507.08,0,Loyal Customers
15722.0,35,72,2181.21,0,Loyal Customers
15723.0,364,41,203.1,2,New Customers
15724.0,200,12,212.3,1,Dormant Customers
15725.0,14,32,415.25,0,Loyal Customers
15727.0,16,302,5178.96,0,Loyal Customers
15728.0,48,4,-134.8,3,One-Time Big Spenders
15729.0,197,6,62.0,1,Dormant Customers
15730.0,65,73,1108.38,3,One-Time Big Spenders
15732.0,211,14,294.12,1,Dormant Customers
15733.0,282,10,162.3,2,New Customers
15734.0,114,26,1339.45,3,One-Time Big Spenders
15737.0,14,81,1121.21,0,Loyal Customers
15738.0,18,176,4788.77,0,Loyal Customers
15739.0,65,8,449.12,3,One-Time Big Spenders
15740.0,48,9,154.88,3,One-Time Big Spenders
15743.0,15,88,784.46,0,Loyal Customers
15744.0,77,3,34.8,3,One-Time Big Spenders
15745.0,8,65,1071.24,0,Loyal Customers
15746.0,133,29,182.96,1,Dormant Customers
15747.0,12,93,974.04,0,Loyal Customers
15748.0,39,21,149.31,0,Loyal Customers
15749.0,234,15,21535.9,1,Dormant Customers
15750.0,2,295,2451.23,0,Loyal Customers
15752.0,39,412,2628.93,0,Loyal Customers
15753.0,304,1,79.2,2,New Customers
15754.0,50,29,455.67,3,One-Time Big Spenders
15755.0,0,149,2318.88,0,Loyal Customers
15756.0,60,192,532.96,3,One-Time Big Spenders
15757.0,65,45,714.42,3,One-Time Big Spenders
15758.0,24,9,205.25,0,Loyal Customers
15759.0,217,7,253.04,1,Dormant Customers
15762.0,64,37,583.75,3,One-Time Big Spenders
15763.0,31,63,1048.67,0,Loyal Customers
15764.0,80,188,3245.47,3,One-Time Big Spenders
15766.0,63,11,315.06,3,One-Time Big Spenders
15768.0,115,28,581.8299999999999,3,One-Time Big Spenders
15769.0,6,147,51823.72,0,Loyal Customers
15773.0,5,10,635.6800000000001,0,Loyal Customers
15774.0,68,25,270.8,3,One-Time Big Spenders
15775.0,244,7,104.9,1,Dormant Customers
15776.0,132,18,241.62,1,Dormant Customers
15777.0,240,22,1021.61,1,Dormant Customers
15780.0,183,29,475.28000000000003,1,Dormant Customers
15781.0,24,21,333.56,0,Loyal Customers
15782.0,9,44,2593.94,0,Loyal Customers
15783.0,10,14,246.3,0,Loyal Customers
15785.0,29,87,2303.75,0,Loyal Customers
15786.0,43,280,4834.2,0,Loyal Customers
15787.0,25,206,948.05,0,Loyal Customers
15789.0,357,25,351.3,2,New Customers
15790.0,9,35,220.85,0,Loyal Customers
15791.0,43,76,1604.44,0,Loyal Customers
15793.0,8,13,948.96,0,Loyal Customers
15795.0,149,42,610.01,1,Dormant Customers
15796.0,0,135,2666.61,0,Loyal Customers
15797.0,112,8,2207.4,3,One-Time Big Spenders
15799.0,75,98,884.14,3,One-Time Big Spenders
15800.0,106,119,699.08,3,One-Time Big Spenders
15801.0,45,69,1042.19,0,Loyal Customers
15802.0,142,3,-451.42,1,Dormant Customers
15803.0,50,8,415.82000000000005,3,One-Time Big Spenders
15804.0,0,274,3848.55,0,Loyal Customers
15805.0,22,307,5452.17,0,Loyal Customers
15806.0,45,31,784.58,0,Loyal Customers
15807.0,49,48,903.9,3,One-Time Big Spenders
15808.0,305,210,3724.77,2,New Customers
15809.0,35,43,399.21,0,Loyal Customers
15810.0,78,112,1145.43,3,One-Time Big Spenders
15811.0,16,139,2171.32,0,Loyal Customers
15812.0,106,41,1801.14,3,One-Time Big Spenders
15813.0,207,40,1303.9099999999999,1,Dormant Customers
15814.0,2,74,1842.73,0,Loyal Customers
15815.0,63,49,2100.6,3,One-Time Big Spenders
15819.0,48,123,1905.45,3,One-Time Big Spenders
15820.0,319,17,206.98,2,New Customers
15821.0,43,62,570.96,0,Loyal Customers
15822.0,2,33,885.47,0,Loyal Customers
15823.0,336,17,-840.76,2,New Customers
15825.0,171,20,532.94,1,Dormant Customers
15826.0,50,69,1649.3600000000001,3,One-Time Big Spenders
15827.0,72,134,1641.48,3,One-Time Big Spenders
15829.0,98,51,636.14,3,One-Time Big Spenders
15830.0,28,41,547.7,0,Loyal Customers
15831.0,57,69,747.76,3,One-Time Big Spenders
15832.0,253,54,836.79,2,New Customers
15834.0,69,276,2084.9,3,One-Time Big Spenders
15835.0,43,50,954.09,0,Loyal Customers
15836.0,44,12,117.47,0,Loyal Customers
15837.0,64,24,391.98,3,One-Time Big Spenders
15838.0,10,169,33350.76,0,Loyal Customers
15839.0,24,65,1020.74,0,Loyal Customers
15840.0,58,28,345.66,3,One-Time Big Spenders
15841.0,63,50,1209.1,3,One-Time Big Spenders
15843.0,303,8,118.95000000000002,2,New Customers
15844.0,45,11,130.73999999999998,0,Loyal Customers
15845.0,17,140,3650.87,0,Loyal Customers
15847.0,37,22,389.27,0,Loyal Customers
15850.0,18,97,238.85,0,Loyal Customers
15852.0,186,22,160.71,1,Dormant Customers
15853.0,51,30,110.8,3,One-Time Big Spenders
15854.0,3,140,2974.65,0,Loyal Customers
15855.0,136,80,712.24,1,Dormant Customers
15856.0,3,653,16173.67,0,Loyal Customers
15857.0,18,14,297.0,0,Loyal Customers
15858.0,15,191,1438.85,0,Loyal Customers
15860.0,40,142,977.21,0,Loyal Customers
15861.0,11,547,3000.36,0,Loyal Customers
15862.0,7,147,832.88,0,Loyal Customers
15863.0,25,18,68.84,0,Loyal Customers
15864.0,21,24,1769.7800000000002,0,Loyal Customers
15865.0,40,40,895.13,0,Loyal Customers
15866.0,100,45,230.53,3,One-Time Big Spenders
15867.0,4,463,3797.79,0,Loyal Customers
15869.0,276,15,149.64,2,New Customers
15870.0,32,76,354.09000000000003,0,Loyal Customers
15872.0,14,128,360.93,0,Loyal Customers
15874.0,62,137,4330.67,3,One-Time Big Spenders
15877.0,1,131,440.78,0,Loyal Customers
15880.0,368,106,313.28000000000003,2,New Customers
15881.0,311,32,438.24,2,New Customers
15882.0,198,24,495.36,1,Dormant Customers
15883.0,1,49,396.48,0,Loyal Customers
15885.0,92,18,379.35,3,One-Time Big Spenders
15886.0,59,12,181.09,3,One-Time Big Spenders
15888.0,79,14,141.27,3,One-Time Big Spenders
15889.0,156,93,446.87,1,Dormant Customers
15891.0,226,62,524.52,1,Dormant Customers
15894.0,252,41,263.55,2,New Customers
15895.0,149,11,179.17,1,Dormant Customers
15897.0,193,24,222.05,1,Dormant Customers
15898.0,0,87,1384.68,0,Loyal Customers
15899.0,368,4,56.25,2,New Customers
15900.0,23,51,351.11,0,Loyal Customers
15901.0,16,116,363.88,0,Loyal Customers
15903.0,9,75,5126.34,0,Loyal Customers
15904.0,7,30,164.68,0,Loyal Customers
15906.0,19,151,1521.79,0,Loyal Customers
15907.0,3,249,967.45,0,Loyal Customers
15909.0,173,7,191.94,1,Dormant Customers
15910.0,0,267,1232.18,0,Loyal Customers
15912.0,177,19,264.62,1,Dormant Customers
15916.0,15,160,1491.24,0,Loyal Customers
15917.0,247,12,123.1,2,New Customers
15918.0,190,40,334.23,1,Dormant Customers
15919.0,19,143,639.89,0,Loyal Customers
15920.0,153,60,167.5,1,Dormant Customers
15921.0,172,25,336.03000000000003,1,Dormant Customers
15922.0,371,12,363.6,2,New Customers
15923.0,372,21,127.08,2,New Customers
15925.0,193,12,207.15,1,Dormant Customers
15930.0,66,21,426.63,3,One-Time Big Spenders
15932.0,3,119,2461.85,0,Loyal Customers
15933.0,20,74,1107.46,0,Loyal Customers
15935.0,238,12,416.86,1,Dormant Customers
15937.0,63,7,145.35,3,One-Time Big Spenders
15938.0,111,18,404.58,3,One-Time Big Spenders
15939.0,89,77,6102.26,3,One-Time Big Spenders
15940.0,310,2,31.799999999999997,2,New Customers
15942.0,133,14,337.44,1,Dormant Customers
15944.0,276,6,325.1,2,New Customers
15945.0,364,2,181.0,2,New Customers
15947.0,82,29,1708.24,3,One-Time Big Spenders
15948.0,7,60,955.24,0,Loyal Customers
15949.0,16,19,364.72,0,Loyal Customers
15950.0,1,103,1705.26,0,Loyal Customers
15951.0,0,43,669.57,0,Loyal Customers
15952.0,33,91,806.57,0,Loyal Customers
15953.0,14,103,1634.53,0,Loyal Customers
15955.0,23,185,4389.81,0,Loyal Customers
15957.0,31,42,428.89,0,Loyal Customers
15958.0,73,7,104.35,3,One-Time Big Spenders
15963.0,19,28,470.76,0,Loyal Customers
15965.0,16,122,845.64,0,Loyal Customers
15967.0,22,84,418.83,0,Loyal Customers
15969.0,2,21,582.9,0,Loyal Customers
15970.0,303,11,314.1,2,New Customers
15971.0,17,35,4199.85,0,Loyal Customers
15973.0,235,6,99.77000000000002,1,Dormant Customers
15974.0,38,177,3429.55,0,Loyal Customers
15975.0,83,24,371.01,3,One-Time Big Spenders
15976.0,164,98,430.94,1,Dormant Customers
15977.0,16,65,1054.73,0,Loyal Customers
15978.0,76,49,1098.78,3,One-Time Big Spenders
15980.0,88,43,2398.86,3,One-Time Big Spenders
15981.0,24,97,3408.48,0,Loyal Customers
15983.0,21,113,1475.02,0,Loyal Customers
15984.0,2,275,2816.97,0,Loyal Customers
15985.0,122,38,1037.42,3,One-Time Big Spenders
15986.0,29,14,168.12,0,Loyal Customers
15987.0,11,140,1451.28,0,Loyal Customers
15988.0,18,27,158.03,0,Loyal Customers
15990.0,43,52,792.11,0,Loyal Customers
15992.0,3,3,41.989999999999995,0,Loyal Customers
15993.0,8,560,2756.82,0,Loyal Customers
15994.0,54,35,427.07,3,One-Time Big Spenders
15996.0,87,131,1044.78,3,One-Time Big Spenders
15998.0,36,509,3084.17,0,Loyal Customers
16000.0,2,9,12393.7,0,Loyal Customers
16003.0,29,103,2735.37,0,Loyal Customers
16005.0,11,218,615.39,0,Loyal Customers
16006.0,210,8,101.4,1,Dormant Customers
16007.0,47,385,1701.94,0,Loyal Customers
16008.0,23,33,478.78,0,Loyal Customers
16009.0,21,90,992.71,0,Loyal Customers
16010.0,245,86,407.5,2,New Customers
16011.0,7,212,3362.71,0,Loyal Customers
16012.0,34,94,1415.29,0,Loyal Customers
16013.0,3,151,33366.25,0,Loyal Customers
16014.0,35,148,653.13,0,Loyal Customers
16015.0,3,184,690.54,0,Loyal Customers
16016.0,2,237,1483.31,0,Loyal Customers
16017.0,46,32,211.88,0,Loyal Customers
16018.0,38,28,408.90000000000003,0,Loyal Customers
16019.0,1,165,3450.2400000000002,0,Loyal Customers
16020.0,16,46,851.01,0,Loyal Customers
16022.0,259,76,628.28,2,New Customers
16023.0,45,101,719.81,0,Loyal Customers
16024.0,11,64,251.24,0,Loyal Customers
16025.0,29,28,439.65999999999997,0,Loyal Customers
16026.0,42,32,236.09,0,Loyal Customers
16027.0,91,17,852.12,3,One-Time Big Spenders
16029.0,38,274,50992.61,0,Loyal Customers
16030.0,309,29,331.24,2,New Customers
16031.0,91,100,548.94,3,One-Time Big Spenders
16033.0,5,1152,8727.61,0,Loyal Customers
16034.0,195,22,437.7,1,Dormant Customers
16036.0,86,55,758.92,3,One-Time Big Spenders
16037.0,269,39,855.02,2,New Customers
16038.0,7,28,454.33000000000004,0,Loyal Customers
16040.0,64,65,1313.55,3,One-Time Big Spenders
16041.0,30,6,3166.4,0,Loyal Customers
16042.0,21,75,1147.37,0,Loyal Customers
16043.0,37,39,773.99,0,Loyal Customers
16045.0,119,83,1340.7,3,One-Time Big Spenders
16048.0,85,9,243.69000000000003,3,One-Time Big Spenders
16049.0,39,312,1111.79,0,Loyal Customers
16050.0,173,10,137.9,1,Dormant Customers
16052.0,53,34,362.06,3,One-Time Big Spenders
16053.0,32,84,1511.95,0,Loyal Customers
16054.0,144,70,783.9,1,Dormant Customers
16055.0,220,8,134.8,1,Dormant Customers
16056.0,44,68,664.85,0,Loyal Customers
16057.0,3,134,2140.2200000000003,0,Loyal Customers
16059.0,65,180,1459.8600000000001,3,One-Time Big Spenders
16061.0,268,1,-29.95,2,New Customers
16062.0,9,64,1153.62,0,Loyal Customers
16063.0,259,23,335.32,2,New Customers
16065.0,364,74,372.09,2,New Customers
16066.0,16,102,1521.87,0,Loyal Customers
16070.0,21,33,852.15,0,Loyal Customers
16071.0,44,21,326.24,0,Loyal Customers
16072.0,287,23,584.3199999999999,2,New Customers
16073.0,291,2,94.35,2,New Customers
16076.0,2,131,2173.53,0,Loyal Customers
16078.0,283,1,79.2,2,New Customers
16079.0,16,21,1352.0,0,Loyal Customers
16080.0,81,11,176.6,3,One-Time Big Spenders
16081.0,55,227,2806.9,3,One-Time Big Spenders
16083.0,100,31,1317.62,3,One-Time Big Spenders
16084.0,298,38,436.18,2,New Customers
16085.0,22,167,981.51,0,Loyal Customers
16086.0,58,40,1119.31,3,One-Time Big Spenders
16091.0,154,18,315.06,1,Dormant Customers
16092.0,98,53,779.36,3,One-Time Big Spenders
16093.0,106,1,17.0,3,One-Time Big Spenders
16094.0,11,67,1041.83,0,Loyal Customers
16096.0,263,12,320.62,2,New Customers
16097.0,239,10,185.04999999999998,1,Dormant Customers
16098.0,87,67,2005.63,3,One-Time Big Spenders
16099.0,49,39,731.9,3,One-Time Big Spenders
16101.0,8,83,1245.96,0,Loyal Customers
16102.0,41,57,1842.14,0,Loyal Customers
16103.0,6,48,1429.64,0,Loyal Customers
16104.0,61,29,302.36,3,One-Time Big Spenders
